0,-6.89645e-18
0.000666667,0.00423466
0.00133333,0.0084662
0.002,0.0126946
0.00266667,0.0169199
0.00333333,0.0211421
0.004,0.0253612
0.00466667,0.0295771
0.00533333,0.0337899
0.006,0.0379996
0.00666667,0.0422062
0.00733333,0.0464097
0.008,0.05061
0.00866667,0.0548073
0.00933333,0.0590014
0.01,0.0631924
0.0106667,0.0673802
0.0113333,0.071565
0.012,0.0757466
0.0126667,0.0799251
0.0133333,0.0841005
0.014,0.0882728
0.0146667,0.0924419
0.0153333,0.096608
0.016,0.100771
0.0166667,0.104931
0.0173333,0.109087
0.018,0.113241
0.0186667,0.117391
0.0193333,0.121539
0.02,0.125683
0.0206667,0.129824
0.0213333,0.133962
0.022,0.138097
0.0226667,0.142228
0.0233333,0.146357
0.024,0.150483
0.0246667,0.154605
0.0253333,0.158724
0.026,0.16284
0.0266667,0.166953
0.0273333,0.171063
0.028,0.17517
0.0286667,0.179274
0.0293333,0.183374
0.03,0.187471
0.0306667,0.191566
0.0313333,0.195657
0.032,0.199745
0.0326667,0.20383
0.0333333,0.207912
0.034,0.21199
0.0346667,0.216066
0.0353333,0.220138
0.036,0.224208
0.0366667,0.228274
0.0373333,0.232337
0.038,0.236397
0.0386667,0.240454
0.0393333,0.244508
0.04,0.248558
0.0406667,0.252606
0.0413333,0.25665
0.042,0.260691
0.0426667,0.264729
0.0433333,0.268764
0.044,0.272796
0.0446667,0.276825
0.0453333,0.280851
0.046,0.284873
0.0466667,0.288893
0.0473333,0.292909
0.048,0.296922
0.0486667,0.300932
0.0493333,0.304939
0.05,0.308943
0.0506667,0.312942
0.0513333,0.316933
0.052,0.320917
0.0526667,0.324894
0.0533333,0.328864
0.054,0.332826
0.0546667,0.336781
0.0553333,0.340729
0.056,0.34467
0.0566667,0.348604
0.0573333,0.35253
0.058,0.356449
0.0586667,0.360361
0.0593333,0.364265
0.06,0.368162
0.0606667,0.372052
0.0613333,0.375935
0.062,0.379811
0.0626667,0.383679
0.0633333,0.38754
0.064,0.391394
0.0646667,0.39524
0.0653333,0.39908
0.066,0.402912
0.0666667,0.406737
0.0673333,0.410554
0.068,0.414365
0.0686667,0.418168
0.0693333,0.421964
0.07,0.425752
0.0706667,0.429534
0.0713333,0.433308
0.072,0.437075
0.0726667,0.440834
0.0733333,0.444587
0.074,0.448332
0.0746667,0.45207
0.0753333,0.455801
0.076,0.459524
0.0766667,0.46324
0.0773333,0.466949
0.078,0.470651
0.0786667,0.474346
0.0793333,0.478033
0.08,0.481713
0.0806667,0.485386
0.0813333,0.489051
0.082,0.492709
0.0826667,0.496361
0.0833333,0.500004
0.084,0.503639
0.0846667,0.507264
0.0853333,0.510878
0.086,0.514483
0.0866667,0.518076
0.0873333,0.52166
0.088,0.525233
0.0886667,0.528796
0.0893333,0.532348
0.09,0.53589
0.0906667,0.539422
0.0913333,0.542944
0.092,0.546455
0.0926667,0.549956
0.0933333,0.553447
0.094,0.556927
0.0946667,0.560397
0.0953333,0.563857
0.096,0.567306
0.0966667,0.570745
0.0973333,0.574174
0.098,0.577592
0.0986667,0.581
0.0993333,0.584398
0.1,0.587785
0.100667,0.591162
0.101333,0.594529
0.102,0.597886
0.102667,0.601232
0.103333,0.604568
0.104,0.607893
0.104667,0.611208
0.105333,0.614513
0.106,0.617808
0.106667,0.621092
0.107333,0.624366
0.108,0.62763
0.108667,0.630883
0.109333,0.634126
0.11,0.637359
0.110667,0.640581
0.111333,0.643793
0.112,0.646995
0.112667,0.650187
0.113333,0.653368
0.114,0.656538
0.114667,0.659699
0.115333,0.662849
0.116,0.665989
0.116667,0.669118
0.117333,0.672236
0.118,0.675341
0.118667,0.678433
0.119333,0.681511
0.12,0.684577
0.120667,0.68763
0.121333,0.690669
0.122,0.693695
0.122667,0.696709
0.123333,0.699709
0.124,0.702696
0.124667,0.70567
0.125333,0.708631
0.126,0.711579
0.126667,0.714514
0.127333,0.717436
0.128,0.720345
0.128667,0.723241
0.129333,0.726123
0.13,0.728993
0.130667,0.731849
0.131333,0.734693
0.132,0.737523
0.132667,0.740341
0.133333,0.743145
0.134,0.745936
0.134667,0.748714
0.135333,0.751479
0.136,0.754231
0.136667,0.75697
0.137333,0.759696
0.138,0.762409
0.138667,0.765109
0.139333,0.767795
0.14,0.770469
0.140667,0.773129
0.141333,0.775777
0.142,0.778411
0.142667,0.781033
0.143333,0.783641
0.144,0.786236
0.144667,0.788818
0.145333,0.791387
0.146,0.793943
0.146667,0.796486
0.147333,0.799016
0.148,0.801533
0.148667,0.804037
0.149333,0.806528
0.15,0.809005
0.150667,0.811469
0.151333,0.813917
0.152,0.81635
0.152667,0.818768
0.153333,0.82117
0.154,0.823558
0.154667,0.82593
0.155333,0.828287
0.156,0.830628
0.156667,0.832955
0.157333,0.835266
0.158,0.837562
0.158667,0.839843
0.159333,0.842109
0.16,0.844359
0.160667,0.846594
0.161333,0.848814
0.162,0.851019
0.162667,0.853208
0.163333,0.855382
0.164,0.857542
0.164667,0.859685
0.165333,0.861814
0.166,0.863927
0.166667,0.866025
0.167333,0.868108
0.168,0.870176
0.168667,0.872228
0.169333,0.874266
0.17,0.876288
0.170667,0.878295
0.171333,0.880286
0.172,0.882263
0.172667,0.884224
0.173333,0.88617
0.174,0.8881
0.174667,0.890016
0.175333,0.891916
0.176,0.893801
0.176667,0.895671
0.177333,0.897525
0.178,0.899365
0.178667,0.901189
0.179333,0.902998
0.18,0.904791
0.180667,0.90657
0.181333,0.908333
0.182,0.910081
0.182667,0.911814
0.183333,0.913532
0.184,0.915233
0.184667,0.916918
0.185333,0.918586
0.186,0.920238
0.186667,0.921872
0.187333,0.923491
0.188,0.925092
0.188667,0.926676
0.189333,0.928244
0.19,0.929795
0.190667,0.93133
0.191333,0.932848
0.192,0.934349
0.192667,0.935833
0.193333,0.9373
0.194,0.938751
0.194667,0.940185
0.195333,0.941603
0.196,0.943003
0.196667,0.944387
0.197333,0.945755
0.198,0.947105
0.198667,0.948439
0.199333,0.949756
0.2,0.951057
0.200667,0.95234
0.201333,0.953607
0.202,0.954857
0.202667,0.956091
0.203333,0.957308
0.204,0.958508
0.204667,0.959691
0.205333,0.960858
0.206,0.962008
0.206667,0.963141
0.207333,0.964257
0.208,0.965357
0.208667,0.96644
0.209333,0.967507
0.21,0.968556
0.210667,0.969589
0.211333,0.970605
0.212,0.971605
0.212667,0.972587
0.213333,0.973553
0.214,0.974503
0.214667,0.975435
0.215333,0.976351
0.216,0.97725
0.216667,0.978133
0.217333,0.978998
0.218,0.979846
0.218667,0.980676
0.219333,0.981489
0.22,0.982285
0.220667,0.983063
0.221333,0.983823
0.222,0.984566
0.222667,0.985292
0.223333,0.986
0.224,0.98669
0.224667,0.987363
0.225333,0.988019
0.226,0.988657
0.226667,0.989277
0.227333,0.989881
0.228,0.990466
0.228667,0.991034
0.229333,0.991585
0.23,0.992118
0.230667,0.992634
0.231333,0.993132
0.232,0.993613
0.232667,0.994076
0.233333,0.994522
0.234,0.99495
0.234667,0.995361
0.235333,0.995754
0.236,0.99613
0.236667,0.996489
0.237333,0.996829
0.238,0.997153
0.238667,0.997459
0.239333,0.997747
0.24,0.998018
0.240667,0.998272
0.241333,0.998508
0.242,0.998726
0.242667,0.998927
0.243333,0.999111
0.244,0.999277
0.244667,0.999425
0.245333,0.999557
0.246,0.99967
0.246667,0.999766
0.247333,0.999845
0.248,0.999906
0.248667,0.99995
0.249333,0.999976
0.25,0.999985
0.250667,0.999976
0.251333,0.99995
0.252,0.999906
0.252667,0.999845
0.253333,0.999766
0.254,0.99967
0.254667,0.999557
0.255333,0.999425
0.256,0.999277
0.256667,0.999111
0.257333,0.998927
0.258,0.998726
0.258667,0.998508
0.259333,0.998272
0.26,0.998018
0.260667,0.997747
0.261333,0.997459
0.262,0.997153
0.262667,0.996829
0.263333,0.996489
0.264,0.99613
0.264667,0.995754
0.265333,0.995361
0.266,0.99495
0.266667,0.994522
0.267333,0.994076
0.268,0.993613
0.268667,0.993132
0.269333,0.992634
0.27,0.992118
0.270667,0.991585
0.271333,0.991034
0.272,0.990466
0.272667,0.989881
0.273333,0.989277
0.274,0.988657
0.274667,0.988019
0.275333,0.987363
0.276,0.98669
0.276667,0.986
0.277333,0.985292
0.278,0.984566
0.278667,0.983823
0.279333,0.983063
0.28,0.982285
0.280667,0.981489
0.281333,0.980676
0.282,0.979846
0.282667,0.978998
0.283333,0.978133
0.284,0.97725
0.284667,0.976351
0.285333,0.975435
0.286,0.974503
0.286667,0.973553
0.287333,0.972587
0.288,0.971605
0.288667,0.970605
0.289333,0.969589
0.29,0.968556
0.290667,0.967507
0.291333,0.96644
0.292,0.965357
0.292667,0.964257
0.293333,0.963141
0.294,0.962008
0.294667,0.960858
0.295333,0.959691
0.296,0.958508
0.296667,0.957308
0.297333,0.956091
0.298,0.954857
0.298667,0.953607
0.299333,0.95234
0.3,0.951057
0.300667,0.949756
0.301333,0.948439
0.302,0.947105
0.302667,0.945755
0.303333,0.944387
0.304,0.943003
0.304667,0.941603
0.305333,0.940185
0.306,0.938751
0.306667,0.9373
0.307333,0.935833
0.308,0.934349
0.308667,0.932848
0.309333,0.93133
0.31,0.929795
0.310667,0.928244
0.311333,0.926676
0.312,0.925092
0.312667,0.923491
0.313333,0.921873
0.314,0.920238
0.314667,0.918586
0.315333,0.916918
0.316,0.915233
0.316667,0.913532
0.317333,0.911814
0.318,0.910081
0.318667,0.908333
0.319333,0.90657
0.32,0.904792
0.320667,0.902998
0.321333,0.901189
0.322,0.899365
0.322667,0.897525
0.323333,0.895671
0.324,0.893801
0.324667,0.891916
0.325333,0.890016
0.326,0.8881
0.326667,0.88617
0.327333,0.884224
0.328,0.882263
0.328667,0.880286
0.329333,0.878295
0.33,0.876288
0.330667,0.874266
0.331333,0.872229
0.332,0.870176
0.332667,0.868108
0.333333,0.866025
0.334,0.863927
0.334667,0.861814
0.335333,0.859685
0.336,0.857541
0.336667,0.855382
0.337333,0.853208
0.338,0.851019
0.338667,0.848814
0.339333,0.846594
0.34,0.844359
0.340667,0.842109
0.341333,0.839843
0.342,0.837562
0.342667,0.835266
0.343333,0.832955
0.344,0.830628
0.344667,0.828287
0.345333,0.82593
0.346,0.823557
0.346667,0.82117
0.347333,0.818767
0.348,0.81635
0.348667,0.813917
0.349333,0.811468
0.35,0.809005
0.350667,0.806527
0.351333,0.804036
0.352,0.801533
0.352667,0.799016
0.353333,0.796486
0.354,0.793943
0.354667,0.791387
0.355333,0.788818
0.356,0.786236
0.356667,0.783641
0.357333,0.781032
0.358,0.778411
0.358667,0.775777
0.359333,0.773129
0.36,0.770469
0.360667,0.767795
0.361333,0.765108
0.362,0.762409
0.362667,0.759696
0.363333,0.75697
0.364,0.754231
0.364667,0.751479
0.365333,0.748714
0.366,0.745936
0.366667,0.743145
0.367333,0.740341
0.368,0.737523
0.368667,0.734693
0.369333,0.73185
0.37,0.728993
0.370667,0.726124
0.371333,0.723241
0.372,0.720345
0.372667,0.717437
0.373333,0.714515
0.374,0.71158
0.374667,0.708632
0.375333,0.705671
0.376,0.702697
0.376667,0.69971
0.377333,0.69671
0.378,0.693697
0.378667,0.69067
0.379333,0.687631
0.38,0.684579
0.380667,0.681513
0.381333,0.678435
0.382,0.675343
0.382667,0.672238
0.383333,0.669121
0.384,0.665991
0.384667,0.662851
0.385333,0.659701
0.386,0.656541
0.386667,0.65337
0.387333,0.650189
0.388,0.646998
0.388667,0.643796
0.389333,0.640584
0.39,0.637361
0.390667,0.634129
0.391333,0.630885
0.392,0.627632
0.392667,0.624368
0.393333,0.621094
0.394,0.61781
0.394667,0.614515
0.395333,0.61121
0.396,0.607895
0.396667,0.604569
0.397333,0.601233
0.398,0.597886
0.398667,0.59453
0.399333,0.591163
0.4,0.587785
0.400667,0.584398
0.401333,0.580999
0.402,0.577591
0.402667,0.574172
0.403333,0.570743
0.404,0.567304
0.404667,0.563854
0.405333,0.560394
0.406,0.556924
0.406667,0.553443
0.407333,0.549952
0.408,0.546451
0.408667,0.542939
0.409333,0.539417
0.41,0.535884
0.410667,0.532342
0.411333,0.528789
0.412,0.525225
0.412667,0.521652
0.413333,0.518068
0.414,0.514473
0.414667,0.510869
0.415333,0.507254
0.416,0.503628
0.416667,0.499992
0.417333,0.496348
0.418,0.492696
0.418667,0.489038
0.419333,0.485372
0.42,0.481699
0.420667,0.478019
0.421333,0.474331
0.422,0.470637
0.422667,0.466935
0.423333,0.463226
0.424,0.45951
0.424667,0.455787
0.425333,0.452057
0.426,0.44832
0.426667,0.444575
0.427333,0.440824
0.428,0.437065
0.428667,0.433299
0.429333,0.429526
0.43,0.425745
0.430667,0.421958
0.431333,0.418163
0.432,0.414362
0.432667,0.410553
0.433333,0.406737
0.434,0.402913
0.434667,0.399083
0.435333,0.395246
0.436,0.391401
0.436667,0.387549
0.437333,0.38369
0.438,0.379824
0.438667,0.375951
0.439333,0.372071
0.44,0.368183
0.440667,0.364288
0.441333,0.360387
0.442,0.356478
0.442667,0.352562
0.443333,0.348638
0.444,0.344708
0.444667,0.34077
0.445333,0.336826
0.446,0.332874
0.446667,0.328915
0.447333,0.324949
0.448,0.320975
0.448667,0.316995
0.449333,0.313007
0.45,0.309012
0.450667,0.305012
0.451333,0.301008
0.452,0.297001
0.452667,0.29299
0.453333,0.288975
0.454,0.284956
0.454667,0.280934
0.455333,0.276909
0.456,0.272879
0.456667,0.268846
0.457333,0.264809
0.458,0.260769
0.458667,0.256725
0.459333,0.252677
0.46,0.248626
0.460667,0.244571
0.461333,0.240512
0.462,0.23645
0.462667,0.232384
0.463333,0.228315
0.464,0.224241
0.464667,0.220164
0.465333,0.216084
0.466,0.212
0.466667,0.207912
0.467333,0.20382
0.468,0.199725
0.468667,0.195626
0.469333,0.191524
0.47,0.187417
0.470667,0.183308
0.471333,0.179194
0.472,0.175077
0.472667,0.170956
0.473333,0.166832
0.474,0.162704
0.474667,0.158572
0.475333,0.154437
0.476,0.150298
0.476667,0.146155
0.477333,0.142009
0.478,0.137859
0.478667,0.133705
0.479333,0.129548
0.48,0.125387
0.480667,0.121222
0.481333,0.117054
0.482,0.112882
0.482667,0.108706
0.483333,0.104527
0.484,0.100346
0.484667,0.0961647
0.485333,0.0919837
0.486,0.0878026
0.486667,0.0836215
0.487333,0.0794404
0.488,0.0752594
0.488667,0.0710783
0.489333,0.0668972
0.49,0.0627161
0.490667,0.0585351
0.491333,0.054354
0.492,0.0501729
0.492667,0.0459918
0.493333,0.0418108
0.494,0.0376297
0.494667,0.0334486
0.495333,0.0292675
0.496,0.0250865
0.496667,0.0209054
0.497333,0.0167243
0.498,0.0125432
0.498667,0.00836215
0.499333,0.00418108
0.5,3.25989e-14
0.500667,-0.00418108
0.501333,-0.00836215
0.502,-0.0125432
0.502667,-0.0167243
0.503333,-0.0209054
0.504,-0.0250865
0.504667,-0.0292675
0.505333,-0.0334486
0.506,-0.0376297
0.506667,-0.0418108
0.507333,-0.0459918
0.508,-0.0501729
0.508667,-0.054354
0.509333,-0.0585351
0.51,-0.0627161
0.510667,-0.0668972
